username,frequency,avg_message_length,total_messages,url_ratio,repetition_ratio,time_in_channel,suspicious_links,generic_name,is_bot,collection_date,data_version
Suscriptor_1469,4.81,91.8,34,0.249,0.017,13.9,0,0,0,2025-10-20,1.0
user9804_1470,183.55,15.1,166,0.799,0.613,46.8,1,1,1,2025-10-20,1.0
abigail_JIJIJI_1471,2.53,32.7,39,0.29,0.128,16.3,0,0,0,2025-10-20,1.0
fioCas0704_1472,16.16,23.2,33,0.166,0.267,168.1,0,0,0,2025-10-20,1.0
Crazy2024_1473,25.18,58.3,30,0.216,0.096,38.6,0,0,0,2025-10-20,1.0
LordXD_1474,29.49,93.1,42,0.014,0.202,128.8,0,0,0,2025-10-20,1.0
EpicLive321_1475,17.54,94.2,13,0.11,0.146,173.1,0,0,0,2025-10-20,1.0
Vanessit1_1476,15.59,55.4,44,0.05,0.06,108.1,0,0,0,2025-10-20,1.0
viewer974_1477,165.94,39.2,130,0.714,0.921,35.8,1,1,1,2025-10-20,1.0
Mila_318_1478,24.57,34.6,46,0.221,0.311,136.6,0,0,0,2025-10-20,1.0
Ladyxx700_1479,33.34,51.0,29,0.428,0.633,62.0,0,0,1,2025-10-20,1.0
Jeisber_1480,18.3,106.7,47,0.203,0.22,10.6,1,0,0,2025-10-20,1.0
FireYT944_1481,29.13,89.5,36,0.169,0.39,127.1,0,0,0,2025-10-20,1.0
Ultraxx_1482,21.13,46.9,31,0.133,0.239,59.4,0,0,0,2025-10-20,1.0
bot836_1483,135.64,33.8,206,0.996,0.708,46.3,1,1,1,2025-10-20,1.0
Vity2025_1484,25.92,78.8,16,0.119,0.272,161.4,1,0,0,2025-10-20,1.0
Anderrr111_1485,27.41,36.8,3,0.022,0.089,15.7,0,0,0,2025-10-20,1.0
viewer2497_1486,37.46,38.8,45,0.554,0.584,79.9,0,1,1,2025-10-20,1.0
Nenamaria47_1487,26.36,47.0,63,0.257,0.309,72.1,0,0,0,2025-10-20,1.0
IvansM10_1488,8.01,117.7,5,0.106,0.171,150.1,0,0,0,2025-10-20,1.0
bot749_1489,86.18,27.4,71,0.741,0.802,11.0,1,1,1,2025-10-20,1.0
viewer9657_1490,41.12,11.7,90,0.566,0.752,111.1,1,1,1,2025-10-20,1.0
guest7811_1491,194.67,30.9,52,0.931,0.783,12.9,1,1,1,2025-10-20,1.0
Salome578_1492,31.7,77.6,47,0.285,0.3,145.3,0,0,0,2025-10-20,1.0
bot715_1493,146.08,26.5,267,0.838,0.808,100.4,1,1,1,2025-10-20,1.0
Ultra123943_1494,28.52,42.9,61,0.338,0.42,43.1,0,0,0,2025-10-20,1.0
ElmenorcitoOO_1495,27.44,48.3,45,0.237,0.233,123.8,0,0,0,2025-10-20,1.0
Vanessit1_1496,26.83,79.1,51,0.29,0.31,154.9,0,0,0,2025-10-20,1.0
player330_1497,72.49,38.3,191,0.847,0.935,76.8,1,1,1,2025-10-20,1.0
zarela1_1498,3.88,109.6,35,0.036,0.026,175.7,0,0,0,2025-10-20,1.0
bri_hidalgo25_1499,29.64,47.6,41,0.142,0.24,151.0,0,0,0,2025-10-20,1.0
BEBERENO7_1500,11.59,30.6,11,0.15,0.317,35.5,0,0,0,2025-10-20,1.0
test7376_1501,80.05,35.0,155,0.743,0.955,78.3,0,1,1,2025-10-20,1.0
guest2892_1502,74.83,29.9,160,0.503,0.906,93.9,1,1,1,2025-10-20,1.0
Queen123_1503,28.33,34.1,6,0.167,0.116,150.8,0,0,0,2025-10-20,1.0
mejia666_1504,3.79,36.6,17,0.162,0.311,64.6,0,0,0,2025-10-20,1.0
QueenStream_1505,21.0,108.9,24,0.268,0.346,84.5,0,0,0,2025-10-20,1.0
Sebaschar_1506,14.49,76.5,25,0.014,0.353,85.5,0,0,0,2025-10-20,1.0
Ultra2025294_1507,27.43,43.1,43,0.251,0.31,157.3,0,0,0,2025-10-20,1.0
bot335_1508,31.07,31.9,43,0.418,0.635,24.5,0,1,1,2025-10-20,1.0
player649_1509,167.4,32.1,194,0.744,0.651,35.1,1,1,1,2025-10-20,1.0
FireYT_1510,27.18,71.9,26,0.019,0.369,40.1,0,0,0,2025-10-20,1.0
bot269_1511,131.12,36.1,132,0.686,0.835,77.8,1,1,1,2025-10-20,1.0
MegaLive_1512,27.77,110.2,47,0.253,0.237,79.7,0,0,0,2025-10-20,1.0
alisandraq_1513,6.75,106.3,26,0.074,0.275,161.6,0,0,0,2025-10-20,1.0
user7404_1514,190.51,17.8,146,0.936,0.92,26.4,0,1,1,2025-10-20,1.0
user9712_1515,159.3,39.9,209,0.747,0.951,6.8,1,1,1,2025-10-20,1.0
jacqui_2025_1516,30.69,45.2,34,0.463,0.559,78.7,0,0,1,2025-10-20,1.0
Sebgol_1517,34.63,18.7,31,0.235,0.315,163.1,0,0,0,2025-10-20,1.0
QCharaa_1518,25.69,55.5,30,0.194,0.325,57.1,0,0,0,2025-10-20,1.0
Ultra2024_1519,35.81,57.5,29,0.438,0.603,92.6,0,0,1,2025-10-20,1.0
Denissegoau_1520,28.82,78.9,3,0.018,0.397,22.2,1,0,0,2025-10-20,1.0
guest2356_1521,112.87,27.5,126,0.582,0.791,100.5,1,1,1,2025-10-20,1.0
GamerPlays_1522,21.63,44.8,60,0.108,0.217,41.4,0,0,0,2025-10-20,1.0
Crazy123176_1523,26.43,49.7,15,0.114,0.142,73.3,0,0,0,2025-10-20,1.0
player987_1524,151.3,10.1,197,0.678,0.902,15.7,1,1,1,2025-10-20,1.0
foxito1995_1525,22.46,50.1,47,0.13,0.309,44.4,0,0,0,2025-10-20,1.0
Allanraul12_1526,122.32,35.7,156,0.68,0.804,87.5,1,0,1,2025-10-20,1.0
QueenTTV_1527,10.75,37.8,43,0.121,0.159,38.9,0,0,0,2025-10-20,1.0
DarkXD_1528,33.04,79.9,51,0.325,0.261,143.5,0,0,0,2025-10-20,1.0
Alexcf10_1529,25.8,46.3,24,0.518,0.552,98.8,1,0,1,2025-10-20,1.0
Sonia2002_1530,24.57,40.9,16,0.058,0.106,151.9,0,0,0,2025-10-20,1.0
user9719_1531,142.27,17.1,222,0.937,0.648,104.7,1,1,1,2025-10-20,1.0
Suty77x_1532,22.91,76.3,6,0.056,0.088,53.8,0,0,0,2025-10-20,1.0
player203_1533,77.61,34.9,177,0.583,0.822,120.0,1,1,1,2025-10-20,1.0
Crazy2025_1534,7.11,81.3,22,0.196,0.398,169.4,1,0,0,2025-10-20,1.0
Dark2025_1535,16.87,34.6,9,0.175,0.394,26.4,0,0,0,2025-10-20,1.0
ShadowXD86_1536,37.85,58.3,26,0.512,0.519,36.0,1,0,1,2025-10-20,1.0
player504_1537,161.78,14.8,154,0.505,0.694,88.5,0,1,1,2025-10-20,1.0
fioCas0704_1538,8.65,58.0,25,0.013,0.388,131.7,0,0,0,2025-10-20,1.0
Mila_318_1539,16.16,57.7,35,0.27,0.128,88.3,0,0,0,2025-10-20,1.0
ThuZambito_69_1540,16.72,72.8,48,0.096,0.192,148.0,0,0,0,2025-10-20,1.0
bot570_1541,141.93,25.8,155,0.617,0.715,38.3,1,1,1,2025-10-20,1.0
Wild2024_1542,10.34,65.6,6,0.24,0.097,133.3,1,0,0,2025-10-20,1.0
viewer7169_1543,153.3,24.3,212,0.881,0.617,79.4,1,1,1,2025-10-20,1.0
bot316_1544,132.24,32.9,241,0.638,0.678,6.9,1,1,1,2025-10-20,1.0
FireGaming_1545,32.85,26.6,63,0.261,0.463,55.8,0,0,0,2025-10-20,1.0
bot467_1546,137.31,23.3,230,0.614,0.622,39.5,1,1,1,2025-10-20,1.0
bot453_1547,83.38,27.8,213,0.615,0.774,26.9,1,1,1,2025-10-20,1.0
daniela0122_1548,12.18,119.5,29,0.142,0.198,147.6,0,0,0,2025-10-20,1.0
guest3016_1549,141.51,33.1,30,0.929,0.671,68.5,1,1,1,2025-10-20,1.0
gianiitt_1550,23.4,95.8,27,0.187,0.303,153.0,0,0,0,2025-10-20,1.0
King123_1551,15.24,87.2,31,0.125,0.152,75.1,0,0,0,2025-10-20,1.0
player217_1552,95.24,22.4,227,0.941,0.646,78.0,1,1,1,2025-10-20,1.0
Strongg7_1553,28.36,109.2,30,0.28,0.129,72.2,1,0,0,2025-10-20,1.0
FireLive397_1554,23.42,27.5,51,0.322,0.296,47.8,0,0,0,2025-10-20,1.0
QueenGaming_1555,25.24,64.9,42,0.341,0.494,95.9,0,0,0,2025-10-20,1.0
ProXD_1556,28.85,103.8,20,0.022,0.228,105.0,0,0,0,2025-10-20,1.0
WildStream943_1557,2.96,85.3,11,0.279,0.274,130.2,0,0,0,2025-10-20,1.0
bot628_1558,53.48,20.7,213,0.637,0.915,90.1,1,1,1,2025-10-20,1.0
ProYT658_1559,3.47,49.3,16,0.035,0.162,58.3,1,0,0,2025-10-20,1.0
DarkLive740_1560,13.07,101.8,29,0.013,0.071,157.0,0,0,0,2025-10-20,1.0
bot935_1561,164.86,24.3,164,0.602,0.825,26.4,1,1,1,2025-10-20,1.0
daleshklu_1562,30.13,35.0,35,0.595,0.652,53.9,1,0,1,2025-10-20,1.0
viewer4758_1563,69.34,19.1,171,0.716,0.711,75.4,1,1,1,2025-10-20,1.0
user5806_1564,161.97,33.9,147,0.909,0.646,67.6,1,1,1,2025-10-20,1.0
test8820_1565,27.62,55.5,25,0.52,0.601,24.2,0,1,1,2025-10-20,1.0
CDanQui_W_1566,25.08,31.6,35,0.16,0.421,180.9,0,0,0,2025-10-20,1.0
Emili_23_1567,22.63,49.7,5,0.043,0.335,134.3,0,0,0,2025-10-20,1.0
Master2025871_1568,29.84,36.8,40,0.212,0.129,66.2,0,0,0,2025-10-20,1.0
Mila_318_1569,5.39,38.4,47,0.221,0.294,22.3,0,0,0,2025-10-20,1.0
Alejo_ElPrrrinci_1570,27.11,112.0,45,0.158,0.088,145.7,0,0,0,2025-10-20,1.0
alberatriz_1571,10.8,57.4,32,0.229,0.294,148.5,1,0,0,2025-10-20,1.0
ShadowPro864_1572,8.02,108.9,49,0.026,0.345,76.4,0,0,0,2025-10-20,1.0
Fiorella0208_1573,25.03,39.0,55,0.259,0.315,106.6,0,0,0,2025-10-20,1.0
user9697_1574,75.78,35.7,250,0.724,0.786,30.0,1,1,1,2025-10-20,1.0
KingTTV827_1575,3.48,38.0,32,0.192,0.31,78.5,0,0,0,2025-10-20,1.0
MasterLive_1576,5.15,88.0,15,0.143,0.12,65.0,0,0,0,2025-10-20,1.0
ShadowTTV_1577,15.03,112.7,3,0.074,0.042,140.8,0,0,0,2025-10-20,1.0
Antonella_12ofic_1578,21.73,35.7,26,0.181,0.265,38.4,0,0,0,2025-10-20,1.0
Meli_ssa3_1579,18.72,65.8,19,0.14,0.125,84.5,0,0,0,2025-10-20,1.0
Dark2025_1580,31.29,39.5,16,0.427,0.653,21.4,0,0,1,2025-10-20,1.0
Suty77x_1581,20.69,79.1,36,0.138,0.311,155.6,0,0,0,2025-10-20,1.0
EpicPlays_1582,20.64,90.0,34,0.116,0.273,162.6,0,0,0,2025-10-20,1.0
Adrieldlc_1583,27.92,39.6,42,0.267,0.242,95.8,0,0,0,2025-10-20,1.0
Crazy2024527_1584,53.07,37.7,117,0.564,0.768,9.9,1,0,1,2025-10-20,1.0
Super_311_1585,28.02,35.4,26,0.484,0.602,58.1,1,0,1,2025-10-20,1.0
Epic123491_1586,21.34,42.1,31,0.261,0.278,51.6,0,0,0,2025-10-20,1.0
LordXD_1587,13.99,52.6,33,0.039,0.287,176.7,0,0,0,2025-10-20,1.0
IvansM10_1588,38.09,45.2,43,0.474,0.525,23.3,1,0,1,2025-10-20,1.0
FireTTV875_1589,12.69,85.4,6,0.181,0.372,154.6,1,0,0,2025-10-20,1.0
Lady__1590,25.23,103.7,41,0.194,0.146,61.7,1,0,0,2025-10-20,1.0
ElPelucaMilei_1591,26.63,55.5,8,0.285,0.195,95.5,0,0,0,2025-10-20,1.0
QueenLive_1592,35.59,57.3,37,0.555,0.572,34.7,0,0,1,2025-10-20,1.0
user9594_1593,36.56,45.0,25,0.595,0.633,52.7,1,1,1,2025-10-20,1.0
Klooz_OG_1594,12.94,104.1,34,0.209,0.214,160.5,0,0,0,2025-10-20,1.0
UltraYT946_1595,4.13,85.3,27,0.055,0.353,68.4,0,0,0,2025-10-20,1.0
Juniorxito1999_1596,8.79,36.9,21,0.23,0.376,82.6,0,0,0,2025-10-20,1.0
GamerTTV618_1597,2.01,100.5,18,0.096,0.153,117.1,0,0,0,2025-10-20,1.0
ElPelucaMilei_1598,24.15,31.6,45,0.32,0.228,191.2,0,0,0,2025-10-20,1.0
karolmarinaa_1599,23.17,72.1,16,0.075,0.304,30.1,0,0,0,2025-10-20,1.0
MENDOO0405_1600,4.47,40.2,10,0.145,0.212,171.3,1,0,0,2025-10-20,1.0
Dolcezza12_1601,24.28,96.4,9,0.027,0.363,101.0,0,0,0,2025-10-20,1.0
WildXD_1602,17.44,118.4,36,0.025,0.158,97.9,0,0,0,2025-10-20,1.0
GamerYT400_1603,15.12,86.3,39,0.136,0.252,101.7,1,0,0,2025-10-20,1.0
Queen__1604,33.25,69.7,40,0.285,0.347,194.4,0,0,0,2025-10-20,1.0
Crazy2024988_1605,22.19,52.7,42,0.128,0.32,65.6,0,0,0,2025-10-20,1.0
Lord2024_1606,23.79,45.6,40,0.207,0.453,156.9,0,0,0,2025-10-20,1.0
Shadow123_1607,4.37,82.3,3,0.013,0.362,99.7,0,0,0,2025-10-20,1.0
LordYT_1608,34.74,34.9,16,0.428,0.622,34.3,1,0,1,2025-10-20,1.0
LadyXD900_1609,13.95,83.5,43,0.147,0.087,38.9,1,0,0,2025-10-20,1.0
Shadow123818_1610,32.24,61.0,62,0.186,0.256,195.2,0,0,0,2025-10-20,1.0
bot422_1611,34.79,43.7,28,0.465,0.696,30.8,1,1,1,2025-10-20,1.0
guest1874_1612,31.24,43.8,27,0.526,0.657,71.9,0,1,1,2025-10-20,1.0
player340_1613,38.32,51.1,22,0.437,0.586,85.4,0,1,1,2025-10-20,1.0
Darkxx_1614,3.02,118.4,24,0.108,0.117,39.6,0,0,0,2025-10-20,1.0
Camilonia22_1615,7.85,114.8,44,0.073,0.038,84.9,0,0,0,2025-10-20,1.0
Pro123238_1616,16.76,66.6,49,0.117,0.155,95.6,0,0,0,2025-10-20,1.0
user1968_1617,36.09,42.8,26,0.463,0.655,24.2,1,1,1,2025-10-20,1.0
Pro123_1618,7.63,99.0,39,0.034,0.365,43.1,0,0,0,2025-10-20,1.0
CrazyXD102_1619,35.82,40.6,26,0.495,0.675,23.2,0,0,1,2025-10-20,1.0
stalynerick_1620,17.06,98.1,17,0.145,0.387,124.3,0,0,0,2025-10-20,1.0
Iamjesmar_1621,3.98,79.8,15,0.158,0.207,167.1,0,0,0,2025-10-20,1.0
Klooz_OG_1622,21.54,15.5,27,0.158,0.337,33.6,0,0,0,2025-10-20,1.0
HaroldSkn_1623,20.62,46.7,8,0.005,0.043,59.7,0,0,0,2025-10-20,1.0
bot468_1624,90.33,12.5,214,0.854,0.737,13.8,1,1,1,2025-10-20,1.0
guest4788_1625,135.73,28.2,96,0.779,0.686,23.5,1,1,1,2025-10-20,1.0
MasterStream_1626,21.44,103.2,42,0.204,0.382,96.9,0,0,0,2025-10-20,1.0
rossacuario01_1627,35.81,43.3,23,0.438,0.634,20.0,0,0,1,2025-10-20,1.0
Nenamaria47_1628,14.36,71.8,27,0.162,0.207,11.5,1,0,0,2025-10-20,1.0
Sebaschar_1629,13.74,39.4,16,0.152,0.213,146.9,0,0,0,2025-10-20,1.0
Naamin02_1630,8.59,33.8,31,0.05,0.211,110.3,0,0,0,2025-10-20,1.0
kaozkari_1631,29.13,73.4,43,0.216,0.201,134.3,0,0,0,2025-10-20,1.0
matias_antonio_1632,22.97,51.5,32,0.207,0.263,112.6,0,0,0,2025-10-20,1.0
realjjay_1633,21.88,24.8,22,0.212,0.091,145.2,0,0,0,2025-10-20,1.0
King123_1634,8.82,118.8,47,0.169,0.28,146.2,0,0,0,2025-10-20,1.0
Jeisber_1635,18.66,117.4,18,0.277,0.108,178.1,0,0,0,2025-10-20,1.0
test3803_1636,42.71,33.1,247,0.56,0.701,7.0,1,1,1,2025-10-20,1.0
user4381_1637,194.6,39.1,263,0.8,0.866,37.8,1,1,1,2025-10-20,1.0
UltraXD_1638,24.1,55.9,8,0.299,0.315,79.5,0,0,0,2025-10-20,1.0
29Nataly_1639,7.33,114.1,27,0.299,0.21,102.5,0,0,0,2025-10-20,1.0
player141_1640,120.86,22.1,201,0.811,0.646,117.4,1,1,1,2025-10-20,1.0
GamerStream_1641,3.42,42.1,15,0.164,0.058,32.8,0,0,0,2025-10-20,1.0
Cristian_1904_1642,22.61,29.5,46,0.356,0.259,195.1,0,0,0,2025-10-20,1.0
davidr103_1643,11.43,30.4,29,0.173,0.381,85.2,0,0,0,2025-10-20,1.0
Celeste_0340_1644,10.66,70.2,18,0.227,0.218,159.1,0,0,0,2025-10-20,1.0
Proxx_1645,26.67,43.3,23,0.582,0.52,23.9,1,0,1,2025-10-20,1.0
Dolcezza12_1646,24.79,23.9,25,0.234,0.472,81.9,0,0,0,2025-10-20,1.0
meliii234_1647,31.86,46.5,46,0.421,0.665,36.8,1,0,1,2025-10-20,1.0
King2024_1648,13.39,21.1,10,0.196,0.245,143.9,0,0,0,2025-10-20,1.0
BorisKing97_1649,28.82,94.8,42,0.106,0.222,114.6,0,0,0,2025-10-20,1.0
Ultra123_1650,14.4,79.9,25,0.28,0.03,95.2,0,0,0,2025-10-20,1.0
GamerLive_1651,39.14,55.0,36,0.533,0.543,72.6,1,0,1,2025-10-20,1.0
viewer3244_1652,130.81,30.7,246,0.6,0.664,17.0,1,1,1,2025-10-20,1.0
Ultraxx280_1653,27.15,115.3,21,0.236,0.248,24.1,0,0,0,2025-10-20,1.0
Angie_x_x_1654,25.93,61.6,67,0.295,0.324,126.5,0,0,0,2025-10-20,1.0
test6111_1655,46.3,10.7,239,0.567,0.778,74.7,1,1,1,2025-10-20,1.0
test9672_1656,195.29,26.8,120,0.76,0.972,85.1,1,1,1,2025-10-20,1.0
Andresjr_11_1657,12.3,57.6,49,0.091,0.106,32.0,0,0,0,2025-10-20,1.0
Anderrr111_1658,26.95,69.1,31,0.029,0.153,170.5,0,0,0,2025-10-20,1.0
N0kc_1659,22.56,30.4,40,0.16,0.117,121.5,0,0,0,2025-10-20,1.0
Wild123_1660,16.64,31.5,21,0.062,0.08,96.1,0,0,0,2025-10-20,1.0
test4796_1661,100.37,38.9,54,0.844,0.788,49.6,1,1,1,2025-10-20,1.0
test9123_1662,193.0,14.0,57,0.829,0.958,98.0,1,1,1,2025-10-20,1.0
iloveyomar_1663,4.3,81.7,3,0.233,0.26,46.1,0,0,0,2025-10-20,1.0
guest8140_1664,131.05,11.9,39,0.567,0.605,13.7,1,1,1,2025-10-20,1.0
Fire2025_1665,4.87,93.7,24,0.097,0.343,110.9,0,0,0,2025-10-20,1.0
player490_1666,104.72,12.1,241,0.643,0.764,83.8,1,1,1,2025-10-20,1.0
Tatar2001_7_1667,27.79,108.4,7,0.19,0.323,152.0,0,0,0,2025-10-20,1.0
test9096_1668,76.32,32.3,278,0.712,0.73,115.6,1,1,1,2025-10-20,1.0
Lord2025_1669,66.3,13.5,177,0.951,0.731,89.3,1,0,1,2025-10-20,1.0
test8890_1670,192.53,12.2,83,0.674,0.836,67.7,1,1,1,2025-10-20,1.0
user3135_1671,175.04,17.9,143,0.52,0.771,71.4,1,1,1,2025-10-20,1.0
bot661_1672,29.81,52.3,48,0.488,0.672,65.3,1,1,1,2025-10-20,1.0
KingTTV_1673,18.03,53.6,11,0.097,0.02,171.6,0,0,0,2025-10-20,1.0
LordStream_1674,29.14,33.8,22,0.255,0.373,112.2,0,0,0,2025-10-20,1.0
Chalitho95_1675,17.17,58.8,7,0.241,0.366,138.6,0,0,0,2025-10-20,1.0
SuperXD_1676,2.47,59.0,33,0.076,0.173,19.6,0,0,0,2025-10-20,1.0
Anii_tha_1677,37.45,58.7,39,0.442,0.504,58.4,1,0,1,2025-10-20,1.0
MENDOO0405_1678,11.84,77.3,43,0.279,0.134,21.4,0,0,0,2025-10-20,1.0
SuperStream239_1679,26.34,58.7,19,0.299,0.193,146.9,0,0,0,2025-10-20,1.0
Claudiafio_1680,27.46,38.6,42,0.581,0.695,38.6,0,0,1,2025-10-20,1.0
guest5422_1681,97.98,27.4,200,0.507,0.852,25.5,0,1,1,2025-10-20,1.0
Darcka0_1682,151.33,16.9,77,0.991,0.796,35.0,0,0,1,2025-10-20,1.0
Matthewbpv_1683,2.23,95.9,32,0.245,0.182,146.0,0,0,0,2025-10-20,1.0
LadyYT_1684,12.36,48.5,45,0.225,0.026,131.5,0,0,0,2025-10-20,1.0
player348_1685,60.1,19.3,269,0.887,0.879,96.7,1,1,1,2025-10-20,1.0
bot921_1686,109.39,35.5,128,0.897,0.958,76.7,1,1,1,2025-10-20,1.0
viewer8558_1687,131.1,28.6,84,0.698,0.615,59.7,1,1,1,2025-10-20,1.0
MasterPlays_1688,28.5,93.3,32,0.194,0.331,28.2,0,0,0,2025-10-20,1.0
player957_1689,40.07,37.0,71,0.995,0.963,61.9,1,1,1,2025-10-20,1.0
UltraGaming_1690,29.62,73.4,8,0.248,0.101,142.1,0,0,0,2025-10-20,1.0
Jsaints_1691,14.82,22.5,29,0.152,0.336,108.9,0,0,0,2025-10-20,1.0
foxito1995_1692,13.75,68.5,15,0.159,0.116,126.9,0,0,0,2025-10-20,1.0
GamerXD12_1693,47.79,12.9,41,0.593,0.806,79.2,1,0,1,2025-10-20,1.0
guest4424_1694,39.42,45.3,40,0.482,0.571,52.6,1,1,1,2025-10-20,1.0
player240_1695,143.72,16.9,213,0.97,0.618,41.8,1,1,1,2025-10-20,1.0
patico7_1696,29.7,107.4,49,0.073,0.337,149.9,0,0,0,2025-10-20,1.0
Yesi2209_1697,3.03,57.8,41,0.288,0.148,153.0,0,0,0,2025-10-20,1.0
ProPlays203_1698,18.25,88.2,18,0.114,0.294,167.7,0,0,0,2025-10-20,1.0
RodriTTMalibu_1699,125.33,39.9,246,0.923,0.841,9.8,1,0,1,2025-10-20,1.0
Chalitho95_1700,33.78,40.2,69,0.328,0.224,142.2,0,0,0,2025-10-20,1.0
Megazz419_1701,10.16,76.3,7,0.277,0.056,48.2,0,0,0,2025-10-20,1.0
guest8587_1702,63.56,39.2,235,0.984,0.767,37.0,1,1,1,2025-10-20,1.0
Nenamaria47_1703,9.08,51.1,8,0.259,0.197,107.3,0,0,0,2025-10-20,1.0
bot970_1704,192.12,31.1,110,0.553,0.897,79.1,1,1,1,2025-10-20,1.0
test9438_1705,168.58,25.2,291,0.709,0.974,81.8,1,1,1,2025-10-20,1.0
Juniorxito1999_1706,10.59,57.9,36,0.11,0.091,27.3,0,0,0,2025-10-20,1.0
EL_SOBA_NALGAS_1707,5.54,61.4,3,0.252,0.205,33.7,0,0,0,2025-10-20,1.0
test1246_1708,147.85,10.5,121,0.898,0.629,37.5,1,1,1,2025-10-20,1.0
viewer3013_1709,31.94,41.7,45,0.586,0.561,89.1,0,1,1,2025-10-20,1.0
Anii_tha_1710,15.89,110.0,18,0.196,0.283,142.4,0,0,0,2025-10-20,1.0
mampano20_1711,18.5,76.8,48,0.265,0.378,29.3,0,0,0,2025-10-20,1.0
player168_1712,39.89,49.8,16,0.421,0.676,62.2,0,1,1,2025-10-20,1.0
Sebgol_1713,21.83,86.0,8,0.087,0.052,153.3,0,0,0,2025-10-20,1.0
ElPelucaMilei_1714,7.49,74.8,24,0.263,0.04,53.8,0,0,0,2025-10-20,1.0
mariarosa21092000_1715,4.24,44.2,39,0.159,0.371,82.9,0,0,0,2025-10-20,1.0
leidy123456_1716,6.68,77.6,24,0.198,0.318,137.7,0,0,0,2025-10-20,1.0
SuperTTV_1717,22.16,55.4,28,0.308,0.315,52.5,0,0,0,2025-10-20,1.0
samlopez_1718,18.32,68.8,11,0.268,0.099,25.5,0,0,0,2025-10-20,1.0
player894_1719,45.03,32.1,119,0.953,0.701,88.4,0,1,1,2025-10-20,1.0
player319_1720,191.56,39.6,233,0.688,0.632,94.4,1,1,1,2025-10-20,1.0
didio19_1721,26.37,55.9,31,0.035,0.023,80.0,0,0,0,2025-10-20,1.0
viewer6791_1722,26.53,51.9,21,0.474,0.6,78.0,1,1,1,2025-10-20,1.0
Se3as_1723,17.29,43.8,34,0.147,0.309,171.2,0,0,0,2025-10-20,1.0
Epic123_1724,29.31,119.5,6,0.281,0.116,127.2,0,0,0,2025-10-20,1.0
Kamilozkt_1725,20.76,51.0,38,0.14,0.432,67.0,0,0,0,2025-10-20,1.0
estrellamonterrey_1726,7.61,108.9,18,0.004,0.337,170.1,0,0,0,2025-10-20,1.0
guest1038_1727,111.35,29.4,190,0.692,0.625,99.5,1,1,1,2025-10-20,1.0
ProYT239_1728,27.13,116.6,20,0.195,0.265,78.6,0,0,0,2025-10-20,1.0
iracund_1729,21.76,77.7,44,0.21,0.081,83.1,0,0,0,2025-10-20,1.0
Master__1730,31.72,43.4,46,0.425,0.525,31.8,1,0,1,2025-10-20,1.0
Kingzz_1731,23.53,91.9,5,0.061,0.224,64.8,0,0,0,2025-10-20,1.0
Juanes_P30_1732,16.42,88.6,33,0.127,0.17,33.9,0,0,0,2025-10-20,1.0
player713_1733,165.62,28.0,84,0.795,0.755,59.0,1,1,1,2025-10-20,1.0
player250_1734,75.24,31.3,248,0.674,0.637,113.2,1,1,1,2025-10-20,1.0
HaroldSkn_1735,132.3,26.9,165,0.535,0.634,74.1,1,0,1,2025-10-20,1.0
viewer1311_1736,25.82,42.2,21,0.422,0.613,94.3,1,1,1,2025-10-20,1.0
bot851_1737,124.59,20.0,170,0.599,0.906,26.4,1,1,1,2025-10-20,1.0
abraham91289_1738,13.2,56.1,41,0.136,0.209,177.0,1,0,0,2025-10-20,1.0
test3659_1739,166.15,29.9,100,0.954,0.855,69.5,1,1,1,2025-10-20,1.0
LadyXD_1740,15.91,24.1,30,0.015,0.241,146.1,0,0,0,2025-10-20,1.0
bot576_1741,147.38,20.8,98,0.648,0.723,102.6,1,1,1,2025-10-20,1.0
Carlos_pl2_1742,26.91,57.1,38,0.58,0.589,55.0,0,0,1,2025-10-20,1.0
BorisKing97_1743,11.91,92.5,17,0.0,0.152,135.4,0,0,0,2025-10-20,1.0
WildStream781_1744,7.21,20.5,26,0.167,0.33,95.8,0,0,0,2025-10-20,1.0
Gamerzz_1745,19.4,90.2,39,0.154,0.325,94.5,0,0,0,2025-10-20,1.0
Alexandra0901_1746,26.49,37.1,9,0.189,0.12,13.2,0,0,0,2025-10-20,1.0
Camilonia22_1747,29.88,29.7,43,0.144,0.331,148.9,0,0,0,2025-10-20,1.0
ProXD_1748,26.4,36.8,50,0.335,0.207,194.8,0,0,0,2025-10-20,1.0
bot173_1749,37.38,31.7,31,0.507,0.534,45.8,1,1,1,2025-10-20,1.0
yeni0707_1750,29.49,69.2,32,0.379,0.359,186.9,0,0,0,2025-10-20,1.0
foxito1995_1751,35.07,45.7,46,0.433,0.661,83.4,1,0,1,2025-10-20,1.0
Camilonia22_1752,23.07,113.7,7,0.167,0.102,33.6,0,0,0,2025-10-20,1.0
bot598_1753,178.17,27.7,131,0.643,0.677,92.6,1,1,1,2025-10-20,1.0
TP_mafe26_1754,4.34,110.1,8,0.118,0.341,164.1,0,0,0,2025-10-20,1.0
Fire2025_1755,32.97,56.2,39,0.422,0.53,54.2,1,0,1,2025-10-20,1.0
abigail_JIJIJI_1756,12.81,90.1,3,0.101,0.121,157.6,0,0,0,2025-10-20,1.0
Lord2024870_1757,24.24,27.0,27,0.272,0.407,85.4,0,0,0,2025-10-20,1.0
viewer5106_1758,35.17,36.8,36,0.539,0.518,59.8,1,1,1,2025-10-20,1.0
